mean,std,min,max,median,range,iqr,p10,p25,p75,p90,mu_early,mu_mid,mu_late,early_mid_diff,mid_late_diff,early_late_diff,slope,r2,intercept,ratio_below_01,ratio_below_03,ratio_below_05,ratio_below_08,ratio_above_09,ratio_above_099,n_dips,mean_dip_height,max_dip_height,first_10_mean,last_10_mean,first_50_mean,last_50_mean,first_last_diff,entropy_mean,entropy_std,entropy_early,entropy_late,cv,skewness,kurtosis,autocorr_lag1,length,length_normalized,slope_late,min_position,is_correct,question_id
0.7885293339843751,0.3135371023532277,0.002828,1.0,0.9855275,0.997172,0.34038350000000006,0.2032128,0.659582,0.9999655000000001,0.999996,0.83541340625,0.7621609960937501,0.7943819375000001,0.07325241015624995,-0.03222094140624998,0.041031468749999966,-7.160259144400676e-05,0.0011392961234710296,0.8068237960983188,0.0546875,0.140625,0.205078125,0.31640625,0.62109375,0.484375,58,0.7710952758620689,0.997172,0.8262725000000002,0.6875471,0.88069416,0.7038859399999999,0.13872540000000022,0.21498352515667463,0.2656943858257613,0.18208876496431786,0.20907797243169124,0.3976226228279009,-1.2928589797545886,0.16414255557803514,0.1443385187654315,512,1.0,-0.0018885998844076176,0.4609375,1,23
0.7992546484375,0.2982753315074388,0.0,1.0,0.9829209999999999,1.0,0.31550775,0.2477719,0.68438625,0.999894,0.999986,0.8064263828125,0.79357635546875,0.8034395000000001,0.012850027343749959,-0.009863144531250034,0.0029868828124999247,-0.00010211426584798187,0.002560325512200357,0.8253448433616594,0.044921875,0.123046875,0.189453125,0.30078125,0.625,0.474609375,54,0.7687487962962964,1.0,0.368246,0.7739144,0.67264512,0.7669819,-0.4056684,0.21131114858477415,0.2592611414502902,0.207336893721686,0.20901837373782758,0.3731918628404091,-1.3396348095929775,0.3489726315622934,0.1138368156899757,512,1.0,-0.0011210610293444427,0.888671875,0,24
0.877094015625,0.24614425917698124,0.0,1.0,0.999376,1.0,0.0667080000000001,0.440799,0.9332739999999999,0.999982,0.9999989,0.8338989140624999,0.88285929296875,0.9087585625000001,-0.048960378906250046,-0.025899269531250102,-0.07485964843750015,0.00013526258738670314,0.006596794845168376,0.8425344245476973,0.01953125,0.0703125,0.12109375,0.19140625,0.775390625,0.638671875,44,0.699951909090909,1.0,0.6429576,0.7585105,0.7488851,0.8780106,-0.11555289999999996,0.13350365767104722,0.22655020621495323,0.1691226377115599,0.1000012278062947,0.28063611712245873,-2.0425259329337533,2.9508337994538323,0.03815541876477528,512,1.0,-0.0004163243739699689,0.279296875,1,25
0.783914798828125,0.3218818151551995,0.0,1.0,0.990641,1.0,0.41109875000000007,0.17396860000000003,0.5888665,0.99996525,0.999996,0.84873065625,0.75558461328125,0.7757593125,0.09314604296874995,-0.020174699218749925,0.07297134375000003,-0.0002921403119403102,0.017994803684402233,0.8585566485288743,0.0546875,0.15234375,0.21484375,0.30859375,0.638671875,0.501953125,55,0.7974871454545455,1.0,0.6437047,0.6653403,0.8153977600000001,0.7082104,-0.021635599999999977,0.21412658540621315,0.27186213875357157,0.15040244270358033,0.22710478848323556,0.41060816204231987,-1.2213881844625614,-0.09361607899762703,0.0941714362191176,512,1.0,-0.0011271816631569307,0.875,1,26
0.766824517578125,0.31759765776240806,0.0,1.0,0.9638264999999999,1.0,0.42562524999999996,0.1780077,0.57407125,0.9996965,0.9999799,0.8202062343750001,0.73743219921875,0.7722274375,0.08277403515625004,-0.034795238281249974,0.04797879687500006,-7.06112153153289e-05,0.0010798161288754237,0.7848656830911915,0.056640625,0.146484375,0.212890625,0.353515625,0.57421875,0.4296875,57,0.7658087719298245,1.0,0.7078646,0.8562730999999999,0.7266855000000001,0.8050643399999999,-0.14840849999999994,0.23946929862081465,0.2683219941660214,0.19041536516877483,0.2343184230498449,0.41417253891582606,-1.1477426796374386,-0.14331021838233315,0.13756466335054052,512,1.0,0.001185126733885735,0.78515625,0,27
0.8092120755148742,0.294373805364489,0.0,1.0,0.99163,1.0,0.3158099999999999,0.26884240000000004,0.684088,0.999898,0.9999874,0.8667591834862386,0.8049223119266055,0.7606896545454547,0.06183687155963313,0.044232657381150786,0.10606952894078392,-0.00027301592613501236,0.0136885357205963,0.8687295474123069,0.04576659038901602,0.10983981693363844,0.17391304347826086,0.2997711670480549,0.6430205949656751,0.5148741418764302,45,0.7642062666666666,1.0,0.8563072999999999,0.7939389,0.8381525599999999,0.7937022000000001,0.06236839999999988,0.20043755655503984,0.25732555311222266,0.1435225304060353,0.25812611856541223,0.36377831461970045,-1.4264281138423167,0.6526604548850456,0.14400794432175695,437,0.853515625,-0.0007612474810089488,0.4302059496567506,1,28
0.8437089140625,0.27396321765651566,0.006843,1.0,0.998208,0.993157,0.21073925000000004,0.3515435,0.78923875,0.999978,0.999997,0.7940265781249999,0.8986317734375,0.78354553125,-0.10460519531250012,0.11508624218749997,0.010481046874999844,-5.310853922048321e-06,8.209207150697145e-06,0.8450658372395834,0.03515625,0.087890625,0.140625,0.251953125,0.70703125,0.568359375,47,0.7485991276595745,0.993157,0.6577594,0.7939823,0.7044593799999999,0.7822420200000001,-0.13622290000000004,0.1665595244640646,0.2428182733313762,0.21690622081598462,0.22249176203982127,0.3247129581844244,-1.7628883265829913,1.8536361376017396,0.06824543384713794,512,1.0,-0.00042748460103460897,0.49609375,1,29
0.832172744140625,0.2851620941629607,0.004074,1.0,0.993978,0.995926,0.19091924999999998,0.2934459,0.8089345,0.99985375,0.9999818,0.7991612968749999,0.8525200429687501,0.8244895937499999,-0.05335874609375013,0.028030449218750197,-0.025328296874999934,6.946062345682983e-05,0.0012961366246281413,0.814425554847405,0.046875,0.1015625,0.1484375,0.24609375,0.67578125,0.537109375,46,0.7676978478260869,0.995926,0.46219589999999994,0.6652457,0.7674560199999999,0.85919864,-0.2030498000000001,0.1771760893695572,0.24619621598962527,0.19991517410367962,0.17481902147910328,0.34267175394547733,-1.6880441301334164,1.4867378920299625,0.07949018647624921,512,1.0,0.0001651602728438015,0.884765625,0,30
0.833668638671875,0.2872986185840595,0.0,1.0,0.9981015,1.0,0.19023649999999992,0.2666852,0.8097465,0.999983,0.999998,0.820058703125,0.90464301953125,0.7053298125,-0.08458431640625008,0.19931320703125,0.11472889062499991,-0.0002589519674882841,0.017747139939545638,0.8998308663651315,0.03515625,0.115234375,0.1640625,0.25,0.703125,0.57421875,46,0.7679228478260869,1.0,0.6473492999999999,0.646698,0.7635240600000001,0.7259003199999999,0.0006512999999999103,0.17178345904228115,0.2506986923274562,0.18760628460455026,0.2876941969913851,0.34461967850576436,-1.6222667332541685,1.1555265220836057,0.06267917476732732,512,1.0,-0.0003196080445431239,0.96484375,0,31
0.767603861328125,0.3248202359803863,0.0,1.0,0.9802145,1.0,0.4343545000000001,0.1844881,0.5655545,0.999909,0.999996,0.7981073359374999,0.7437088203125,0.78489046875,0.05439851562499998,-0.04118164843750005,0.013216867187499926,-7.514927171488941e-05,0.0011692851021467376,0.7868045002512792,0.06640625,0.15234375,0.228515625,0.349609375,0.587890625,0.474609375,60,0.7820012333333334,1.0,0.6741564,0.7236648999999999,0.7658850199999999,0.800778,-0.049508499999999955,0.23241918360273978,0.2737017370738084,0.20402234346926273,0.2164631230925514,0.4231612839925192,-1.1293645779235282,-0.2655026838276715,0.11469738417137909,512,1.0,-0.00029688823590001803,0.125,0,32
0.889339966796875,0.24625851034021407,0.00777,1.0,0.9998965,0.99223,0.04364325000000002,0.47981060000000003,0.95635075,0.999994,0.999999,0.8221767343749999,0.9028256953125,0.9295317421875,-0.08064896093750007,-0.026706046875,-0.10735500781250007,0.00024106376739329788,0.020933333968510087,0.8277481742278874,0.033203125,0.068359375,0.10546875,0.166015625,0.79296875,0.6796875,37,0.7465743513513512,0.99223,0.45458940000000003,0.8515162000000001,0.7702524599999999,0.9165386600000001,-0.3969268,0.11659436755949576,0.21594809567703466,0.1887138367901864,0.08225131270114194,0.27690030725849424,-2.3838233610575803,4.453719593612463,0.20035140594212253,512,1.0,-0.00019700022603460896,0.44921875,1,33
0.87932750390625,0.24522278988419063,0.030355,1.0,0.9996389999999999,0.969645,0.07780825000000002,0.4784161,0.92218575,0.999994,0.999999,0.9037595546875,0.8984957304687501,0.8165589999999999,0.005263824218749935,0.08193673046875016,0.0872005546875001,-0.0001246133686456438,0.005641110849182058,0.911166219595212,0.02734375,0.064453125,0.11328125,0.19140625,0.763671875,0.66015625,39,0.7430678205128205,0.969645,0.7628314999999999,0.6705224999999999,0.82774772,0.7874897,0.09230899999999997,0.13160403117966205,0.22267160206773282,0.11076149390232681,0.19264061131248444,0.2788753775083326,-2.163735538980379,3.5232665943606163,0.11248525689235472,512,1.0,-0.0008581203763047062,0.9921875,1,34
0.860827201171875,0.25828803019925545,0.0,1.0,0.9992265,1.0,0.14318874999999998,0.39980899999999997,0.8567972500000001,0.999986,0.999998,0.80359415625,0.8899069453125,0.8599007578125,-0.08631278906250006,0.03000618750000006,-0.0563066015625,9.754689936349145e-05,0.0031158417886543227,0.8359039683845029,0.0234375,0.07421875,0.12109375,0.220703125,0.724609375,0.623046875,46,0.7094964130434781,1.0,0.676307,0.9361059999999999,0.7538313200000001,0.8519191,-0.2597989999999999,0.15087920879519856,0.23436575439726284,0.20723011128486457,0.1567845396388546,0.3000463153901182,-1.9050945654882216,2.3939752484518317,0.14919917887699022,512,1.0,0.00043179023702160746,0.947265625,0,35
0.888762365234375,0.234960576455004,0.00279,1.0,0.999825,0.99721,0.06610150000000004,0.5327793,0.9338799999999999,0.9999815,0.999997,0.8897069140625,0.89964082421875,0.8660608984375,-0.009933910156250003,0.03357992578125002,0.023646015625000016,-9.384190977407844e-05,0.0034846622948776214,0.9127389731816521,0.01953125,0.060546875,0.09765625,0.181640625,0.771484375,0.69140625,37,0.7400035675675676,0.99721,0.7724152999999999,0.8241191999999999,0.8483257999999999,0.8169228199999999,-0.051703900000000025,0.12217087747916844,0.21720951444865014,0.12351112181041027,0.14040538567104166,0.2643682781602419,-2.271599965453288,4.0682504184876604,0.14056264423216022,512,1.0,-0.0004701104050311297,0.66015625,0,36
0.895991341796875,0.2372041507471036,0.0,1.0,0.999921,1.0,0.03397225000000004,0.5276887,0.9660227499999999,0.999995,0.999999,0.8446160078125,0.9231980390625001,0.89295328125,-0.07858203125000007,0.030244757812500134,-0.04833727343749994,0.00012582054706007314,0.006146325963402571,0.8638441920230263,0.03125,0.05859375,0.08984375,0.166015625,0.810546875,0.71875,34,0.7344970000000002,1.0,0.6488438,0.820838,0.81737062,0.76259462,-0.17199419999999999,0.11040239033676193,0.21222672973963902,0.1599466014993874,0.11338584737601268,0.2647393333139367,-2.467390322649622,5.0243416348018,0.16116120065121972,512,1.0,-0.002385805816242447,0.017578125,1,37
0.7855471445312501,0.31042753276765495,0.007298,1.0,0.9866575,0.992702,0.38041325000000004,0.2243746,0.6194784999999999,0.99989175,0.9999949,0.711611625,0.78565998828125,0.8592569765625,-0.07404836328125008,-0.07359698828124994,-0.14764535156250003,0.00027178584401571856,0.016745195344357405,0.716105861385234,0.037109375,0.13671875,0.21875,0.33203125,0.615234375,0.47265625,52,0.7865597307692307,0.992702,0.7317316999999999,0.999699,0.67580426,0.9496565000000001,-0.26796730000000013,0.2194546096816911,0.2683424674538768,0.29780929619958774,0.15014114417614113,0.39517365002671984,-1.2057787512181337,-0.06280526494471017,0.24617835116583806,512,1.0,0.001982082056285479,0.580078125,0,38
